Provider,Beneficiary_Count,Claim_Count,Dead_Beneficiary_Count,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,RenalDiseaseIndicator,is_inpatient,Has_AdmitDiag,Has_GroupCode,Has_Deductible,Claim_GT_Admitted,Same_Physician,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,OPAnnualDeductibleAmt,InscClaimAmtReimbursed,DeductibleAmtPaid,Age,Days_Admitted,Disease_Count,Physician_Count,Unique_Physicians,Diag_Code_Count,Proc_Code_Count,Claim_Duration,TotalClaimAmt,IP_TotalAmt,OP_TotalAmt,Reimburse_std,Reimburse_max,Reimburse_min,Deductible_std,Deductible_max,ClaimDur_std,ClaimDur_max,DaysAdm_std,DaysAdm_max,PotentialFraud,Claims_Per_Bene,Inpatient_Ratio,Dead_Patient_Ratio,Reimburse_CV,Reimburse_Deductible_Ratio,Diag_Entropy,Proc_Entropy,Physician_HHI,InpatientRatio_std,Reimburse_skew,ClaimDate_std,Dead_Claim_Rate,Unique_Proc_Codes
PRV51611,8,8,0,1,6,1,0,0,2,5,7,2,1,0,1,0,2,0,0,1,4,0.0,0.0,3863.75,1143.75,347.5,0.0,72.625,0.0,3.125,1.75,1.125,1.5,0.0,2.5,347.5,0.0,5007.5,794.979784109544,2300,10,0.0,0.0,7.071067811865475,20,0.0,0,0,1.0,0.0,0.0,2.287711608948328,0.0,2.484906649788001,0.0,0.53125,0.0,2.7474950619961644,66.95827592079799,0.0,0.0
PRV51612,13,13,1,3,11,3,3,6,5,9,8,5,3,0,2,6,8,6,6,0,1,15523.076923076924,1314.4615384615386,2985.3846153846152,873.8461538461538,5136.153846153846,492.9230769230769,75.61538461538461,5.538461538461538,4.3076923076923075,1.8461538461538463,1.7692307692307692,4.6923076923076925,0.46153846153846156,5.538461538461538,5629.076923076923,16837.53846153846,3859.230769230769,7332.619516541069,19000,0,554.1579891358392,1068.0,10.243822403570723,35,10.243822403570723,35,0,1.0,0.46153846153846156,0.07692307692307693,1.4276479514008373,10.419787765293382,3.8578789782308096,1.791759469228055,0.14792899408284024,0.5188745216627708,1.028920268725043,118.01966372448716,0.07692307692307693,6.0
PRV51613,21,21,0,13,14,8,5,6,11,14,18,5,6,2,5,4,5,4,4,1,4,4697.619047619048,762.8571428571429,3017.1428571428573,470.4761904761905,973.8095238095239,203.42857142857142,69.42857142857143,1.0,4.857142857142857,1.4761904761904763,1.2857142857142858,3.2857142857142856,0.09523809523809523,1.9047619047619047,1177.2380952380952,5460.476190476191,3487.6190476190477,2156.7115620557056,9000,0,429.73533383101875,1068.0,4.7843992507394475,19,2.756809750418044,12,0,1.0,0.19047619047619047,0.0,2.2147160294948565,4.786985018726592,3.957753997610482,0.6931471805599453,0.07936507936507935,0.4023739080814782,2.9844064280721687,110.84959780411172,0.0,2.0
PRV51614,243,268,3,109,170,135,48,91,109,199,205,89,89,38,56,148,178,148,152,15,132,11112.276119402984,1212.402985074627,1873.0223880597016,527.5373134328358,5493.0970149253735,579.8880597014926,73.38805970149254,2.626865671641791,4.7835820895522385,1.537313432835821,1.0298507462686568,5.470149253731344,0.376865671641791,3.388059701492537,6072.985074626866,12324.679104477613,2400.5597014925374,9580.573417170228,85000,0,531.1262030837996,1068.0,4.773381950709447,20,3.6487577113068075,19,1,1.102880658436214,0.5522388059701493,0.012345679012345678,1.7441114531818231,9.472685155395405,5.758091180146279,4.013759385592444,0.3145188237914902,0.4981939543655255,4.97115915057039,99.58562611280784,0.014925373134328358,68.0
PRV51616,26,26,0,14,15,10,6,7,11,15,24,6,9,4,4,0,5,0,0,5,4,5113.846153846154,688.0,1602.3076923076924,460.38461538461536,235.3846153846154,0.0,70.53846153846153,0.0,4.653846153846154,1.6923076923076923,1.5,2.230769230769231,0.0,1.5,235.3846153846154,5801.846153846154,2062.6923076923076,414.8660580884464,1800,0,0.0,0.0,3.901281840626232,14,0.0,0,0,1.0,0.0,0.0,1.7625028611600664,0.0,4.003618236994621,0.0,0.044378698224852076,0.0,2.776786494170252,91.16740308144894,0.0,0.0
PRV51617,22,22,0,9,12,8,3,10,11,17,17,5,4,3,6,11,13,11,11,2,4,17246.363636363636,1583.4545454545455,2225.0,605.9090909090909,5057.727272727273,534.0,80.0,4.590909090909091,4.5,1.5454545454545454,1.2727272727272727,4.681818181818182,0.22727272727272727,5.0,5591.727272727273,18829.81818181818,2830.909090909091,7744.739493800926,31000,0,546.5664251880618,1068.0,8.188261051506544,35,8.284575977936296,35,0,1.0,0.5,0.0,1.5312687055236844,9.471399387129726,4.307474752537725,1.6094379124341005,0.14462809917355368,0.511766315719159,2.168099116420596,97.10658222637801,0.0,5.0
PRV51618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2000.0,1068.0,100.0,0.0,2000.0,1068.0,66.0,2.0,0.0,2.0,1.0,9.0,1.0,2.0,3068.0,3068.0,100.0,0.0,2000,2000,0.0,1068.0,0.0,2,0.0,2,0,1.0,1.0,0.0,0.0,1.8726591760299625,2.1972245773362196,0.0,1.0,0.0,0.0,0.0,0.0,1.0
PRV51619,18,19,1,9,13,10,2,10,9,15,17,9,5,5,3,8,12,8,7,1,3,15788.421052631578,1334.9473684210527,1338.9473684210527,313.6842105263158,4113.1578947368425,393.4736842105263,77.15789473684211,4.157894736842105,5.473684210526316,1.4210526315789473,1.263157894736842,4.368421052631579,0.2631578947368421,5.2105263157894735,4506.631578947368,17123.36842105263,1652.6315789473683,8503.678323480948,37000,0,529.29506247262,1068.0,8.910536505660781,32,8.220997221848299,32,0,1.0555555555555556,0.42105263157894735,0.05555555555555555,2.067432989713858,10.453451043338685,4.149392898783443,1.6094379124341005,0.13573407202216065,0.5072572735017881,3.560886910231676,102.58820195951652,0.05263157894736842,5.0
PRV51620,8,8,0,5,4,4,2,3,3,7,7,3,3,1,2,3,5,3,3,0,0,5062.5,667.5,6676.25,1933.75,2648.75,400.5,75.375,1.75,5.25,1.625,1.625,6.125,0.375,1.75,3049.25,5730.0,8610.0,3513.8722535524416,9000,90,552.7425130332258,1068.0,2.5495097567963922,6,2.5495097567963922,6,0,1.0,0.375,0.0,1.3266152915724179,6.6136079900124844,3.665486524866563,1.0986122886681096,0.34375,0.5175491695067657,1.0311853495623708,148.03709718464876,0.0,3.0
PRV51621,9,9,0,1,6,2,0,3,3,5,8,6,3,0,1,0,0,0,0,0,3,0.0,0.0,1004.4444444444445,272.22222222222223,58.888888888888886,0.0,70.77777777777777,0.0,4.111111111111111,1.3333333333333333,1.0,3.111111111111111,0.0,0.0,58.888888888888886,0.0,1276.6666666666667,60.91888960832355,200,0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,1.0344717103300227,0.0,3.065964511983633,0.0,0.3580246913580247,0.0,1.7800351913781705,106.34025578302882,0.0,0.0
PRV51622,94,103,0,46,57,41,14,35,42,76,83,26,33,16,17,9,26,9,11,9,22,5020.0,601.3980582524272,2361.359223300971,650.5825242718447,987.2815533980582,94.0,69.8252427184466,0.3883495145631068,4.553398058252427,1.6116504854368932,1.3786407766990292,3.1262135922330097,0.08737864077669903,1.3495145631067962,1081.2815533980583,5621.398058252427,3011.9417475728155,2445.831665834254,13000,0,302.8946623342647,1068.0,4.258115061818761,20,1.6463447909716744,13,0,1.0957446808510638,0.08737864077669903,0.0,2.47733957695868,10.502995248915513,5.199923803162779,1.8891591637540213,0.07078895277594494,0.2837700020247292,3.454775400175753,98.59618883259618,0.0,7.0
PRV51623,21,21,0,8,15,8,4,10,7,18,18,4,9,6,5,7,13,7,7,1,3,7164.761904761905,813.7142857142857,2110.0,712.8571428571429,2683.3333333333335,356.0,70.04761904761905,1.5238095238095237,5.095238095238095,1.7619047619047619,1.5714285714285714,4.619047619047619,0.23809523809523808,1.619047619047619,3039.3333333333335,7978.476190476191,2822.8571428571427,5209.199874580869,19000,10,515.893012164344,1068.0,2.4794392607238933,9,2.5023798196726177,9,0,1.0,0.3333333333333333,0.0,1.9413167234462865,7.5374531835206,4.320249928033184,1.6094379124341005,0.08843537414965984,0.48304589153964794,2.5513863610948766,111.5193128693732,0.0,5.0
PRV51624,5,5,0,1,2,1,0,1,4,4,3,2,2,1,0,0,2,0,1,1,0,1480.0,213.6,1126.0,370.0,64.0,8.0,65.6,0.0,4.2,1.6,1.6,2.8,0.0,0.2,72.0,1693.6,1496.0,37.815340802378074,100,10,17.888543819998315,40.0,0.447213595499958,1,0.0,0,0,1.0,0.0,0.0,0.5908647000371574,8.0,2.6390573296152584,0.0,0.44000000000000006,0.0,-0.7933288280219177,97.91067357545856,0.0,0.0
PRV51625,7,7,0,5,4,2,1,2,4,4,6,2,1,1,1,4,5,4,4,0,1,14814.285714285714,1506.2857142857142,1375.7142857142858,415.7142857142857,2774.285714285714,610.2857142857143,75.28571428571429,1.4285714285714286,4.571428571428571,1.4285714285714286,1.2857142857142858,5.285714285714286,0.2857142857142857,1.4285714285714286,3384.5714285714284,16320.57142857143,1791.4285714285713,2492.77527495532,5000,10,570.8700127249385,1068.0,1.8126539343499313,5,1.8126539343499313,5,0,1.0,0.5714285714285714,0.0,0.8985286778932668,4.545880149812733,3.53598308231342,0.0,0.18367346938775508,0.5345224838248488,-0.31198119822447085,136.49140911392468,0.0,1.0
PRV51626,9,9,0,5,4,2,0,0,3,6,6,3,0,0,2,1,3,1,1,2,1,3888.8888888888887,118.66666666666667,747.7777777777778,228.88888888888889,4102.222222222223,118.66666666666667,77.66666666666667,0.3333333333333333,3.2222222222222223,1.5555555555555556,1.4444444444444444,2.6666666666666665,0.2222222222222222,3.6666666666666665,4220.888888888889,4007.5555555555557,976.6666666666666,11589.826117955543,35000,60,356.0,1068.0,6.96419413859206,20,1.0,3,0,1.0,0.1111111111111111,0.0,2.8252555542145146,34.56928838951311,3.0625293002546226,0.6931471805599453,0.13580246913580246,0.33333333333333337,2.9968745908130945,79.27238555203894,0.0,2.0
PRV51627,26,26,0,12,12,9,5,9,11,15,18,5,7,5,4,3,6,3,3,6,6,8429.615384615385,753.3846153846154,3050.769230769231,848.8461538461538,1725.3846153846155,123.23076923076923,74.88461538461539,0.8076923076923077,4.153846153846154,1.7692307692307692,1.4615384615384615,3.3846153846153846,0.23076923076923078,2.923076923076923,1848.6153846153845,9183.0,3899.6153846153848,5318.871482387392,26000,10,347.9678499737937,1068.0,5.313553063049823,20,2.349795408442714,9,0,1.0,0.11538461538461539,0.0,3.082716418681948,14.001248439450688,4.291371408468094,1.791759469228055,0.3076923076923077,0.32581259360842113,4.207665912752903,120.31594305762704,0.0,6.0
PRV51628,6,6,0,2,6,4,1,4,4,4,5,1,3,3,2,2,2,2,2,0,1,9901.666666666666,1424.0,2723.3333333333335,355.0,2220.0,356.0,77.16666666666667,1.1666666666666667,6.166666666666667,2.0,1.6666666666666667,3.1666666666666665,0.5,1.1666666666666667,2576.0,11325.666666666666,3078.3333333333335,3448.9882574459425,8000,0,551.5128284999362,1068.0,2.401388487243717,6,2.401388487243717,6,0,1.0,0.3333333333333333,0.0,1.553598314164839,6.235955056179775,2.871476118054867,1.0986122886681096,0.22222222222222227,0.5163977794943223,1.2813949260514736,116.08560060001699,0.0,3.0
PRV51629,20,22,0,10,14,14,1,15,8,17,17,8,5,3,8,22,22,22,21,0,4,19333.18181818182,1867.4545454545455,1135.4545454545455,347.72727272727275,9681.818181818182,1019.4545454545455,76.63636363636364,6.318181818181818,5.090909090909091,1.6818181818181819,1.4090909090909092,7.909090909090909,0.7727272727272727,6.318181818181818,10701.272727272728,21200.636363636364,1483.1818181818182,7972.490580778761,36000,2000,227.69836506779194,1068.0,5.858541697599396,19,5.858541697599396,19,0,1.1,1.0,0.0,0.823449731348041,9.497057249866238,4.671937453985273,2.7516666169315167,0.21487603305785125,0.0,1.9606881983798652,104.56195992426434,0.0,16.0
PRV51630,5,5,0,1,5,3,0,0,3,4,4,2,1,0,1,1,1,1,1,1,0,5980.0,854.4,3442.0,1398.0,372.0,213.6,76.2,1.0,4.6,1.4,1.4,3.6,0.2,5.0,585.6,6834.4,4840.0,743.4177829457673,1700,0,477.62411999395505,1068.0,8.660254037844387,20,2.2360679774997894,5,0,1.0,0.2,0.0,1.9984349003918476,1.7415730337078652,2.890371757896165,0.0,0.28,0.447213595499958,2.2205331498503837,124.3495074377056,0.0,1.0
PRV51631,6,6,0,2,3,0,1,1,2,2,4,2,2,0,0,0,1,0,0,1,1,1333.3333333333333,178.0,1008.3333333333334,353.3333333333333,250.0,0.0,83.16666666666667,0.0,3.1666666666666665,1.8333333333333333,1.6666666666666667,3.0,0.0,1.1666666666666667,250.0,1511.3333333333333,1361.6666666666667,324.59205165869355,800,20,0.0,0.0,2.8577380332470415,7,0.0,0,0,1.0,0.0,0.0,1.2983682066347741,0.0,2.890371757896165,0.0,0.2777777777777778,0.0,1.3062480117088722,96.5914074853452,0.0,0.0
PRV51632,25,26,0,11,13,10,2,11,7,21,17,8,5,4,8,4,6,4,5,6,10,4734.615384615385,808.4615384615385,4771.153846153846,1178.076923076923,1032.6923076923076,167.0,75.11538461538461,0.6153846153846154,4.1923076923076925,1.5769230769230769,1.1153846153846154,3.269230769230769,0.07692307692307693,4.346153846153846,1199.6923076923076,5543.076923076923,5949.2307692307695,1903.4422664053832,8000,10,392.03479437417286,1068.0,7.52564845148806,20,1.6511068548564163,6,0,1.04,0.15384615384615385,0.0,1.84318431756201,6.183786273606633,4.312176493090796,0.6931471805599453,0.22189349112426038,0.3679464844031199,2.5468473368654094,109.93855626597139,0.0,2.0
PRV51634,116,119,2,50,71,49,11,37,49,88,94,39,39,9,22,5,28,5,11,8,28,5034.36974789916,519.3949579831933,2411.6806722689075,614.6218487394958,597.3949579831933,47.226890756302524,72.90756302521008,0.17647058823529413,4.504201680672269,1.5126050420168067,1.2100840336134453,2.7478991596638656,0.03361344537815126,0.9915966386554622,644.6218487394958,5553.764705882353,3026.3025210084033,1827.4760135154615,12000,0,214.96757488935393,1068.0,3.8101020901828506,20,1.013862047443468,8,0,1.0258620689655173,0.04201680672268908,0.017241379310344827,3.0590750542740177,12.649466192170818,5.284721661880207,1.3862943611198906,0.25033542828896266,0.201475825323329,4.899870463413553,106.92255868839578,0.01680672268907563,4.0
PRV51635,29,29,0,12,16,9,2,7,9,24,23,14,6,3,5,1,7,1,1,2,3,6327.241379310345,331.44827586206895,2304.137931034483,613.448275862069,969.6551724137931,36.827586206896555,70.10344827586206,0.20689655172413793,4.310344827586207,1.3793103448275863,1.2758620689655173,2.5172413793103448,0.034482758620689655,1.3793103448275863,1006.4827586206897,6658.689655172414,2917.5862068965516,4432.627794273006,24000,10,198.3226211730914,1068.0,4.5388308210016906,20,1.1141720290623114,6,0,1.0,0.034482758620689655,0.0,4.571344453553242,26.329588014981272,4.100556104008679,0.0,0.055885850178359085,0.18569533817705186,5.372501113143845,96.20169442297895,0.0,1.0
PRV51636,187,316,3,113,200,134,45,103,169,219,247,101,117,14,75,3,56,3,14,38,105,5061.772151898735,534.3037974683544,2986.2974683544303,908.8607594936709,569.6835443037975,12.417721518987342,72.65189873417721,0.0981012658227848,4.6265822784810124,1.5727848101265822,1.1455696202531647,2.588607594936709,0.00949367088607595,1.3132911392405062,582.1012658227849,5596.0759493670885,3895.1582278481014,3174.7345687596558,54000,0,104.34900020451045,1068.0,4.479223351478375,20,1.0689838829905856,13,0,1.6898395721925135,0.00949367088607595,0.016042780748663103,5.572803709188152,45.876656472986745,5.793474946569254,1.0986122886681096,0.2262257651017465,0.09712565886833818,15.392668791657433,102.97046497234267,0.012658227848101266,3.0
PRV51637,34,34,0,18,15,10,4,10,13,23,24,9,13,4,5,7,14,7,8,2,4,3108.529411764706,596.8235294117648,1632.9411764705883,514.4117647058823,1277.6470588235295,222.8235294117647,76.91176470588235,0.9705882352941176,4.205882352941177,1.6470588235294117,1.4705882352941178,3.3823529411764706,0.11764705882352941,2.1470588235294117,1500.4705882352941,3705.3529411764707,2147.3529411764707,3705.740067437992,19000,0,437.1483674762675,1068.0,5.28079627226446,20,2.724582749458213,14,0,1.0,0.20588235294117646,0.0,2.9004411209229217,5.7338965153115105,4.214583034490679,1.3862943611198906,0.06920415224913495,0.41042563012190475,4.081152922583621,101.3194107496308,0.0,4.0
PRV51638,4,4,0,0,3,1,2,2,1,4,4,1,1,0,1,2,3,2,2,0,0,14250.0,1335.0,2207.5,292.5,5122.5,534.0,63.0,2.75,4.75,1.5,1.5,4.75,0.25,2.75,5656.5,15585.0,2500.0,4858.26014810515,11000,90,616.6100874945204,1068.0,3.774917217635375,8,3.774917217635375,8,0,1.0,0.5,0.0,0.9484158415041776,9.592696629213483,2.871476118054867,0.0,0.25,0.5773502691896257,0.3605998741395148,110.24366950835166,0.0,1.0
PRV51639,29,29,0,16,20,15,7,13,15,28,23,10,11,4,5,12,15,12,12,1,5,9912.413793103447,1104.8275862068965,2742.7586206896553,853.448275862069,3880.0,441.9310344827586,74.62068965517241,1.2413793103448276,5.586206896551724,1.5862068965517242,1.3448275862068966,5.206896551724138,0.2413793103448276,1.8620689655172413,4321.931034482759,11017.241379310344,3596.206896551724,7521.166797778122,39000,0,535.3136551215613,1068.0,3.4818318037147638,18,1.5958690515066236,4,0,1.0,0.41379310344827586,0.0,1.9384450509737428,8.779650436953808,4.571849859867261,1.945910149055314,0.053507728894173594,0.5012300141587653,3.890703316319833,117.77115238875508,0.0,7.0
PRV51640,7,7,0,2,3,2,0,3,3,5,5,2,3,1,3,3,3,3,3,1,1,5748.571428571428,762.8571428571429,1142.857142857143,405.7142857142857,2498.5714285714284,457.7142857142857,74.42857142857143,1.1428571428571428,4.142857142857143,1.2857142857142858,1.1428571428571428,4.571428571428571,0.0,1.2857142857142858,2956.285714285714,6511.428571428572,1548.5714285714287,3143.9912455954695,7000,0,570.8700127249385,1068.0,1.4960264830861911,4,1.5735915849388864,4,0,1.0,0.42857142857142855,0.0,1.258315535687152,5.4588014981273405,3.3790925052297323,0.0,0.18367346938775508,0.5345224838248488,1.05853360904718,120.32851856875985,0.0,0.0
PRV51641,13,14,0,7,11,6,2,7,6,11,13,5,8,1,3,0,4,0,1,0,2,4747.142857142857,686.5714285714286,2277.1428571428573,510.7142857142857,121.42857142857143,6.428571428571429,78.64285714285714,0.0,5.5,1.5,1.2857142857142858,3.142857142857143,0.0,0.0,127.85714285714286,5433.714285714285,2787.8571428571427,138.72258663950888,400,0,24.053511772118195,90.0,0.0,0,0.0,0,0,1.0769230769230769,0.0,0.0,1.1424213017371319,18.88888888888889,3.677777560574529,0.0,0.16326530612244897,0.0,1.439079446562795,118.2734770970034,0.0,0.0
PRV51642,25,29,0,16,9,7,7,6,9,18,21,11,13,1,3,1,7,1,2,2,4,2848.2758620689656,405.1034482758621,2205.5172413793102,692.0689655172414,360.6896551724138,4.137931034482759,74.48275862068965,0.06896551724137931,4.068965517241379,1.4482758620689655,1.2758620689655173,2.586206896551724,0.034482758620689655,0.7931034482758621,364.82758620689657,3253.3793103448274,2897.5862068965516,942.2462941384987,5000,10,15.472842886653824,60.0,3.7165586073373573,20,0.3713906763541037,2,0,1.16,0.034482758620689655,0.0,2.612346322181306,87.16666666666666,4.062320854187915,0.0,0.08680142687277051,0.18569533817705186,4.602208865895167,99.09101652849387,0.0,1.0
PRV51644,24,24,0,7,13,11,3,8,13,14,15,7,4,0,3,1,5,1,3,2,6,4566.25,445.0,1837.5,476.25,687.0833333333334,49.083333333333336,71.54166666666667,0.20833333333333334,3.9583333333333335,1.6666666666666667,1.3333333333333333,2.7083333333333335,0.041666666666666664,1.625,736.1666666666666,5011.25,2313.75,1597.1073829751156,7000,20,217.6259089168476,1068.0,4.923877051408911,20,1.0206207261596576,5,0,1.0,0.041666666666666664,0.0,2.324474056482885,13.998302207130731,3.96527393133179,0.0,0.19097222222222224,0.20412414523193148,3.1954390619526083,102.22735920982451,0.0,1.0
PRV51645,5,5,0,2,3,2,2,2,1,4,4,1,2,1,0,0,0,0,1,2,1,4200.0,427.2,2898.0,750.0,56.0,18.0,71.0,0.0,4.8,1.6,1.2,2.6,0.0,5.4,74.0,4627.2,3648.0,51.76871642217914,100,0,40.24922359499622,90.0,8.706319543871567,20,0.0,0,0,1.0,0.0,0.0,0.9244413646817703,3.111111111111111,2.564949357461537,0.0,0.20000000000000004,0.0,-0.5016571985664496,92.59319629432824,0.0,0.0
PRV51647,12,12,0,3,8,8,3,7,5,11,10,3,2,1,4,6,6,6,6,1,7,12565.0,1335.0,1982.5,788.3333333333334,3745.0,534.0,76.58333333333333,2.75,5.083333333333333,2.0833333333333335,1.25,5.75,0.4166666666666667,4.416666666666667,4279.0,13900.0,2770.8333333333335,5577.6004941845085,17000,10,557.7448096820558,1068.0,6.529072512906246,20,4.392659165636977,14,0,1.0,0.5,0.0,1.4893459263510036,7.01310861423221,4.065793417166483,1.6094379124341005,0.19444444444444448,0.5222329678670935,1.6053184195401882,102.46813991172912,0.0,5.0
PRV51650,23,24,0,9,9,6,1,3,10,11,14,9,7,3,1,0,5,0,0,3,13,2670.0,311.5,1965.8333333333333,331.6666666666667,553.75,0.0,67.54166666666667,0.0,3.4166666666666665,1.5,0.9583333333333334,2.5833333333333335,0.0,1.5416666666666667,553.75,2981.5,2297.5,827.6672955807261,2700,0,0.0,0.0,4.791107402775222,20,0.0,0,0,1.0434782608695652,0.0,0.0,1.4946587730577445,0.0,3.899463172941629,0.0,0.5765595463137996,0.0,1.7508612249039632,100.40092636272215,0.0,0.0
PRV51652,49,64,0,23,41,28,9,23,34,47,54,27,30,4,22,0,12,0,4,14,18,4329.21875,408.3125,4107.5,1279.375,275.0,4.21875,72.328125,0.0,5.0,1.640625,1.234375,3.046875,0.0,2.59375,279.21875,4737.53125,5386.875,516.5637378272842,3000,10,16.69565930661439,80.0,6.278506419296141,20,0.0,0,0,1.3061224489795917,0.0,0.0,1.878413592099215,65.18518518518519,4.792498302737316,0.0,0.5078125,0.0,3.6975838620590546,102.43425591917133,0.0,0.0
PRV51653,24,24,0,8,13,8,2,9,10,15,17,6,10,3,6,0,4,0,2,6,14,1170.8333333333333,178.0,2668.3333333333335,940.4166666666666,355.4166666666667,4.583333333333333,75.29166666666667,0.0,4.208333333333333,1.75,1.0416666666666667,2.2916666666666665,0.0,2.625,360.0,1348.8333333333333,3608.75,708.8016780740433,3300,10,20.425722629261767,100.0,6.716705325885796,20,0.0,0,0,1.0,0.0,0.0,1.9942837366678825,77.54545454545456,3.725480285022753,0.0,0.5868055555555556,0.0,3.4891602758829197,101.1004666053826,0.0,0.0
PRV51654,2,2,0,1,2,1,0,2,1,2,2,2,0,0,1,0,0,0,1,1,2,0.0,0.0,605.0,270.0,110.0,5.0,60.5,0.0,6.5,2.0,1.0,1.5,0.0,2.0,115.0,0.0,875.0,127.27922061357856,200,20,7.0710678118654755,10.0,2.8284271247461903,4,0.0,0,0,1.0,0.0,0.0,1.1570838237598051,22.0,1.0986122886681096,0.0,1.0,0.0,0.0,149.90663761154806,0.0,0.0
PRV51655,3,3,0,2,0,0,0,1,1,1,3,1,1,0,0,0,1,0,1,1,1,5400.0,356.0,1496.6666666666667,343.3333333333333,23.333333333333332,13.333333333333334,75.66666666666667,0.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,6.333333333333333,0.0,1.6666666666666667,36.666666666666664,5756.0,1840.0,20.816659994661325,40,0,23.09401076758503,40.0,2.8867513459481287,5,0.0,0,0,1.0,0.0,0.0,0.8921425711997711,1.7499999999999998,2.871476118054867,0.0,0.5555555555555556,0.0,-1.2933427807333957,113.87273598188462,0.0,0.0
PRV51656,23,23,0,10,14,8,4,5,14,18,15,5,11,0,2,0,3,0,0,3,10,4019.1304347826085,371.4782608695652,2556.9565217391305,870.0,211.30434782608697,0.0,69.6086956521739,0.0,4.521739130434782,1.5217391304347827,1.0,2.5652173913043477,0.0,2.0434782608695654,211.30434782608697,4390.608695652174,3426.9565217391305,420.7061633602817,2000,0,0.0,0.0,5.850239007313098,20,0.0,0,0,1.0,0.0,0.0,1.9909962463552426,0.0,3.7867106561565116,0.0,1.0,0.0,3.8625250408640417,110.89422728108427,0.0,0.0
PRV51657,4,4,0,3,3,4,3,2,2,2,3,2,1,1,1,0,0,0,1,0,0,7870.0,801.0,4035.0,1520.0,940.0,50.0,71.25,0.0,6.5,1.25,1.25,2.75,0.0,0.0,990.0,8671.0,5555.0,1583.161394173064,3300,0,99.99999999999999,200.0,0.0,0,0.0,0,0,1.0,0.0,0.0,1.684214249120281,18.8,2.3978952727983707,0.0,0.375,0.0,1.927861678415189,117.59641434442916,0.0,0.0
PRV51658,5,5,0,2,1,1,1,1,3,3,3,2,1,0,0,0,2,0,0,0,1,3148.0,427.2,1502.0,662.0,354.0,0.0,68.6,0.0,3.6,1.2,1.0,3.0,0.0,0.0,354.0,3575.2,2164.0,640.6871311334418,1500,60,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,1.809850652919327,0.0,2.615630577027551,0.0,0.3600000000000001,0.0,2.2351335348540355,101.51748617849044,0.0,0.0
PRV51660,3,3,0,1,2,2,1,0,1,3,3,1,0,1,2,0,0,0,1,0,1,0.0,0.0,1413.3333333333333,283.3333333333333,60.0,10.0,58.666666666666664,0.0,5.0,1.6666666666666667,1.3333333333333333,3.3333333333333335,0.0,0.0,70.0,0.0,1696.6666666666667,45.8257569495584,100,10,17.320508075688775,30.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.7637626158259733,6.0,2.3025850929940455,0.0,0.3333333333333333,0.0,-0.9352195295828246,18.35755975068582,0.0,0.0
PRV51661,89,134,0,46,76,53,23,43,75,101,102,44,45,5,27,0,24,0,5,24,54,3163.3582089552237,326.7761194029851,3151.6417910447763,996.7164179104477,355.0,4.253731343283582,72.76119402985074,0.0,4.574626865671642,1.6791044776119404,1.1343283582089552,3.1492537313432836,0.007462686567164179,2.253731343283582,359.25373134328356,3490.134328358209,4148.358208955224,674.8441758318253,3300,0,23.34368474665774,200.0,5.812465949017155,20,0.0,0,0,1.5056179775280898,0.0,0.0,1.9009695093854233,83.45614035087719,5.3490493331467714,0.0,0.5029679461812425,0.0,2.8342584516251104,111.91782820145339,0.0,1.0
PRV51664,10,10,0,3,6,2,3,3,7,8,7,4,3,0,0,0,3,0,1,0,0,835.0,213.6,878.0,308.0,79.0,5.0,72.8,0.0,4.6,1.4,1.4,2.5,0.0,0.0,84.0,1048.6,1186.0,84.12292592787455,300,10,15.811388300841896,50.0,0.0,0,0.0,0,0,1.0,0.0,0.0,1.0648471636439816,15.8,3.0870423502280255,0.0,0.16000000000000006,0.0,2.3260713786286775,79.46879191788994,0.0,0.0
PRV51665,15,15,0,4,6,6,0,3,4,12,13,5,3,1,3,0,3,0,1,2,3,6950.0,836.5333333333333,2107.3333333333335,582.6666666666666,254.0,2.6666666666666665,75.73333333333333,0.0,3.8,1.3333333333333333,1.0666666666666667,2.466666666666667,0.0,1.8666666666666667,256.6666666666667,7786.533333333334,2690.0,521.1498276476188,2100,10,10.327955589886443,40.0,5.42305484109499,20,0.0,0,0,1.0,0.0,0.0,2.0517709749906254,95.25,3.5218412405900534,0.0,0.6088888888888888,0.0,3.623667965400273,115.7871610614349,0.0,0.0
